decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source,reason,edge,edge_yes,edge_no,fair_prob,mid,edge_cents,required,fee_cents,margin,edge_after_fee_real,edge_after_fee
120,2026-01-10T17:15:38.867234,2026-01-08T19:49:02.342663,1919521,market_data_KXHIGHNY-26JAN09.csv,12197,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
121,2026-01-10T17:15:38.867234,2026-01-08T19:49:02.342812,1919522,market_data_KXHIGHNY-26JAN09.csv,12198,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
122,2026-01-10T17:15:38.867234,2026-01-08T19:49:03.723863,1919523,market_data_KXHIGHNY-26JAN09.csv,12199,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
123,2026-01-10T17:15:38.867234,2026-01-08T19:49:03.755823,1919524,market_data_KXHIGHNY-26JAN09.csv,12200,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
124,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.751914,1919525,market_data_KXHIGHNY-26JAN09.csv,12201,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
125,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.788307,1919526,market_data_KXHIGHNY-26JAN09.csv,12202,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
126,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.814289,1919527,market_data_KXHIGHNY-26JAN09.csv,12203,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
127,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.836224,1919528,market_data_KXHIGHNY-26JAN09.csv,12204,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
128,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.836488,1919529,market_data_KXHIGHNY-26JAN09.csv,12205,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
129,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.836563,1919530,market_data_KXHIGHNY-26JAN09.csv,12206,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
130,2026-01-10T17:15:38.867234,2026-01-08T19:49:04.922639,1919531,market_data_KXHIGHNY-26JAN09.csv,12207,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
131,2026-01-10T17:15:38.868236,2026-01-08T19:49:04.927942,1919532,market_data_KXHIGHNY-26JAN09.csv,12208,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
132,2026-01-10T17:15:38.868236,2026-01-08T19:49:04.965509,1919533,market_data_KXHIGHNY-26JAN09.csv,12209,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
133,2026-01-10T17:15:38.868236,2026-01-08T19:49:05.268190,1919534,market_data_KXHIGHNY-26JAN09.csv,12210,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
134,2026-01-10T17:15:38.868236,2026-01-08T19:49:07.758993,1919535,market_data_KXHIGHNY-26JAN09.csv,12211,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
135,2026-01-10T17:15:38.868236,2026-01-08T19:49:07.816913,1919536,market_data_KXHIGHNY-26JAN09.csv,12212,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
136,2026-01-10T17:15:38.868236,2026-01-08T19:49:13.302227,1919537,market_data_KXHIGHNY-26JAN09.csv,12213,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
137,2026-01-10T17:15:38.868236,2026-01-08T19:49:13.360676,1919538,market_data_KXHIGHNY-26JAN09.csv,12214,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
138,2026-01-10T17:15:38.868236,2026-01-08T19:49:13.423071,1919539,market_data_KXHIGHNY-26JAN09.csv,12215,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
139,2026-01-10T17:15:38.868236,2026-01-08T19:49:13.436842,1919540,market_data_KXHIGHNY-26JAN09.csv,12216,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
140,2026-01-10T17:15:38.868236,2026-01-08T19:49:13.676168,1919541,market_data_KXHIGHNY-26JAN09.csv,12217,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
141,2026-01-10T17:15:38.868236,2026-01-08T19:49:13.689909,1919542,market_data_KXHIGHNY-26JAN09.csv,12218,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
142,2026-01-10T17:15:38.868236,2026-01-08T19:49:14.207151,1919543,market_data_KXHIGHNY-26JAN09.csv,12219,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
143,2026-01-10T17:15:38.868236,2026-01-08T19:49:14.348324,1919544,market_data_KXHIGHNY-26JAN09.csv,12220,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
144,2026-01-10T17:15:38.868236,2026-01-08T19:49:18.787134,1919545,market_data_KXHIGHNY-26JAN09.csv,12221,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
145,2026-01-10T17:15:38.868236,2026-01-08T19:49:18.840015,1919546,market_data_KXHIGHNY-26JAN09.csv,12222,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
146,2026-01-10T17:15:38.868236,2026-01-08T19:49:18.840151,1919547,market_data_KXHIGHNY-26JAN09.csv,12223,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
147,2026-01-10T17:15:38.868236,2026-01-08T19:49:18.853350,1919548,market_data_KXHIGHNY-26JAN09.csv,12224,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
148,2026-01-10T17:15:38.868236,2026-01-08T19:49:24.316322,1919549,market_data_KXHIGHNY-26JAN09.csv,12225,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
149,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.372122,1919550,market_data_KXHIGHNY-26JAN09.csv,12226,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
150,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.416408,1919551,market_data_KXHIGHNY-26JAN09.csv,12227,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
151,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.416792,1919552,market_data_KXHIGHNY-26JAN09.csv,12228,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
152,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.440317,1919553,market_data_KXHIGHNY-26JAN09.csv,12229,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
153,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.440454,1919554,market_data_KXHIGHNY-26JAN09.csv,12230,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
154,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.473793,1919555,market_data_KXHIGHNY-26JAN09.csv,12231,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
155,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.479806,1919556,market_data_KXHIGHNY-26JAN09.csv,12232,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
156,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.509456,1919557,market_data_KXHIGHNY-26JAN09.csv,12233,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
157,2026-01-10T17:15:38.868788,2026-01-08T19:49:24.710602,1919558,market_data_KXHIGHNY-26JAN09.csv,12234,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
158,2026-01-10T17:15:38.868788,2026-01-08T19:49:29.764414,1919559,market_data_KXHIGHNY-26JAN09.csv,12235,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
159,2026-01-10T17:15:38.868788,2026-01-08T19:49:29.825740,1919560,market_data_KXHIGHNY-26JAN09.csv,12236,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
160,2026-01-10T17:15:38.868788,2026-01-08T19:49:35.366516,1919561,market_data_KXHIGHNY-26JAN09.csv,12237,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
161,2026-01-10T17:15:38.868788,2026-01-08T19:49:35.425937,1919562,market_data_KXHIGHNY-26JAN09.csv,12238,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
162,2026-01-10T17:15:38.868788,2026-01-08T19:49:35.478124,1919563,market_data_KXHIGHNY-26JAN09.csv,12239,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
163,2026-01-10T17:15:38.868788,2026-01-08T19:49:35.478266,1919564,market_data_KXHIGHNY-26JAN09.csv,12240,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
164,2026-01-10T17:15:38.868788,2026-01-08T19:49:36.232657,1919565,market_data_KXHIGHNY-26JAN09.csv,12241,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
165,2026-01-10T17:15:38.868788,2026-01-08T19:49:36.233069,1919566,market_data_KXHIGHNY-26JAN09.csv,12242,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
166,2026-01-10T17:15:38.868788,2026-01-08T19:49:40.820118,1919567,market_data_KXHIGHNY-26JAN09.csv,12243,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
167,2026-01-10T17:15:38.868788,2026-01-08T19:49:40.877887,1919568,market_data_KXHIGHNY-26JAN09.csv,12244,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
168,2026-01-10T17:15:38.868788,2026-01-08T19:49:46.340475,1919569,market_data_KXHIGHNY-26JAN09.csv,12245,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
169,2026-01-10T17:15:38.868788,2026-01-08T19:49:46.408635,1919570,market_data_KXHIGHNY-26JAN09.csv,12246,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
170,2026-01-10T17:15:38.868788,2026-01-08T19:49:46.471273,1919571,market_data_KXHIGHNY-26JAN09.csv,12247,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
171,2026-01-10T17:15:38.868788,2026-01-08T19:49:46.471400,1919572,market_data_KXHIGHNY-26JAN09.csv,12248,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
172,2026-01-10T17:15:38.868788,2026-01-08T19:49:51.839825,1919573,market_data_KXHIGHNY-26JAN09.csv,12249,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
173,2026-01-10T17:15:38.868788,2026-01-08T19:49:51.894645,1919574,market_data_KXHIGHNY-26JAN09.csv,12250,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
174,2026-01-10T17:15:38.868788,2026-01-08T19:49:51.895054,1919575,market_data_KXHIGHNY-26JAN09.csv,12251,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
175,2026-01-10T17:15:38.868788,2026-01-08T19:49:51.952175,1919576,market_data_KXHIGHNY-26JAN09.csv,12252,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
176,2026-01-10T17:15:38.868788,2026-01-08T19:49:57.391861,1919577,market_data_KXHIGHNY-26JAN09.csv,12253,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
177,2026-01-10T17:15:38.868788,2026-01-08T19:49:57.451401,1919578,market_data_KXHIGHNY-26JAN09.csv,12254,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
178,2026-01-10T17:15:38.868788,2026-01-08T19:50:02.867698,1919579,market_data_KXHIGHNY-26JAN09.csv,12255,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
179,2026-01-10T17:15:38.868788,2026-01-08T19:50:02.921160,1919580,market_data_KXHIGHNY-26JAN09.csv,12256,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
180,2026-01-10T17:15:38.868788,2026-01-08T19:50:08.475195,1919581,market_data_KXHIGHNY-26JAN09.csv,12257,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
181,2026-01-10T17:15:38.868788,2026-01-08T19:50:08.529803,1919582,market_data_KXHIGHNY-26JAN09.csv,12258,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
182,2026-01-10T17:15:38.868788,2026-01-08T19:50:13.926751,1919583,market_data_KXHIGHNY-26JAN09.csv,12259,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
183,2026-01-10T17:15:38.868788,2026-01-08T19:50:13.980422,1919584,market_data_KXHIGHNY-26JAN09.csv,12260,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
184,2026-01-10T17:15:38.869791,2026-01-08T19:50:14.039348,1919585,market_data_KXHIGHNY-26JAN09.csv,12261,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
185,2026-01-10T17:15:38.869791,2026-01-08T19:50:14.044635,1919586,market_data_KXHIGHNY-26JAN09.csv,12262,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
186,2026-01-10T17:15:38.869791,2026-01-08T19:50:14.098223,1919587,market_data_KXHIGHNY-26JAN09.csv,12263,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
187,2026-01-10T17:15:38.869791,2026-01-08T19:50:14.128411,1919588,market_data_KXHIGHNY-26JAN09.csv,12264,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
188,2026-01-10T17:15:38.869791,2026-01-08T19:50:19.394773,1919589,market_data_KXHIGHNY-26JAN09.csv,12265,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
189,2026-01-10T17:15:38.869791,2026-01-08T19:50:19.454037,1919590,market_data_KXHIGHNY-26JAN09.csv,12266,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
190,2026-01-10T17:15:38.869791,2026-01-08T19:50:19.496611,1919591,market_data_KXHIGHNY-26JAN09.csv,12267,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
191,2026-01-10T17:15:38.869791,2026-01-08T19:50:19.496779,1919592,market_data_KXHIGHNY-26JAN09.csv,12268,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
192,2026-01-10T17:15:38.869791,2026-01-08T19:50:19.496900,1919593,market_data_KXHIGHNY-26JAN09.csv,12269,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
193,2026-01-10T17:15:38.869791,2026-01-08T19:50:19.586822,1919594,market_data_KXHIGHNY-26JAN09.csv,12270,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
194,2026-01-10T17:15:38.869791,2026-01-08T19:50:24.854893,1919595,market_data_KXHIGHNY-26JAN09.csv,12271,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
195,2026-01-10T17:15:38.869791,2026-01-08T19:50:24.897053,1919596,market_data_KXHIGHNY-26JAN09.csv,12272,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
196,2026-01-10T17:15:38.869791,2026-01-08T19:50:24.912055,1919597,market_data_KXHIGHNY-26JAN09.csv,12273,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
197,2026-01-10T17:15:38.869791,2026-01-08T19:50:24.935881,1919598,market_data_KXHIGHNY-26JAN09.csv,12274,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
198,2026-01-10T17:15:38.869791,2026-01-08T19:50:24.946240,1919599,market_data_KXHIGHNY-26JAN09.csv,12275,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
199,2026-01-10T17:15:38.869791,2026-01-08T19:50:24.954076,1919600,market_data_KXHIGHNY-26JAN09.csv,12276,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
200,2026-01-10T17:15:38.869791,2026-01-08T19:50:25.369210,1919601,market_data_KXHIGHNY-26JAN09.csv,12277,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
201,2026-01-10T17:15:38.869791,2026-01-08T19:50:25.704313,1919602,market_data_KXHIGHNY-26JAN09.csv,12278,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
202,2026-01-10T17:15:38.869791,2026-01-08T19:50:30.315736,1919603,market_data_KXHIGHNY-26JAN09.csv,12279,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
203,2026-01-10T17:15:38.869791,2026-01-08T19:50:30.371610,1919604,market_data_KXHIGHNY-26JAN09.csv,12280,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
204,2026-01-10T17:15:38.869791,2026-01-08T19:50:30.406962,1919605,market_data_KXHIGHNY-26JAN09.csv,12281,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
205,2026-01-10T17:15:38.869791,2026-01-08T19:50:30.413210,1919606,market_data_KXHIGHNY-26JAN09.csv,12282,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
206,2026-01-10T17:15:38.869791,2026-01-08T19:50:30.413340,1919607,market_data_KXHIGHNY-26JAN09.csv,12283,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
207,2026-01-10T17:15:38.869791,2026-01-08T19:50:30.477062,1919608,market_data_KXHIGHNY-26JAN09.csv,12284,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
208,2026-01-10T17:15:38.869791,2026-01-08T19:50:35.814660,1919609,market_data_KXHIGHNY-26JAN09.csv,12285,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
209,2026-01-10T17:15:38.869791,2026-01-08T19:50:35.871220,1919610,market_data_KXHIGHNY-26JAN09.csv,12286,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
210,2026-01-10T17:15:38.869791,2026-01-08T19:50:35.876075,1919611,market_data_KXHIGHNY-26JAN09.csv,12287,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
211,2026-01-10T17:15:38.869791,2026-01-08T19:50:35.906014,1919612,market_data_KXHIGHNY-26JAN09.csv,12288,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
212,2026-01-10T17:15:38.869791,2026-01-08T19:50:41.485070,1919613,market_data_KXHIGHNY-26JAN09.csv,12289,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
213,2026-01-10T17:15:38.869791,2026-01-08T19:50:41.538484,1919614,market_data_KXHIGHNY-26JAN09.csv,12290,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
214,2026-01-10T17:15:38.870792,2026-01-08T19:50:46.944905,1919615,market_data_KXHIGHNY-26JAN09.csv,12291,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
215,2026-01-10T17:15:38.870792,2026-01-08T19:50:46.979716,1919616,market_data_KXHIGHNY-26JAN09.csv,12292,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
216,2026-01-10T17:15:38.870792,2026-01-08T19:50:47.004898,1919617,market_data_KXHIGHNY-26JAN09.csv,12293,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
217,2026-01-10T17:15:38.870792,2026-01-08T19:50:47.070192,1919618,market_data_KXHIGHNY-26JAN09.csv,12294,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
218,2026-01-10T17:15:38.870792,2026-01-08T19:50:47.072243,1919619,market_data_KXHIGHNY-26JAN09.csv,12295,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
219,2026-01-10T17:15:38.870792,2026-01-08T19:50:47.072370,1919620,market_data_KXHIGHNY-26JAN09.csv,12296,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
220,2026-01-10T17:15:38.870792,2026-01-08T19:50:47.072443,1919621,market_data_KXHIGHNY-26JAN09.csv,12297,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
221,2026-01-10T17:15:38.870792,2026-01-08T19:50:47.122327,1919622,market_data_KXHIGHNY-26JAN09.csv,12298,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
222,2026-01-10T17:15:38.870792,2026-01-08T19:50:52.414792,1919623,market_data_KXHIGHNY-26JAN09.csv,12299,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
223,2026-01-10T17:15:38.870792,2026-01-08T19:50:52.475088,1919624,market_data_KXHIGHNY-26JAN09.csv,12300,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
224,2026-01-10T17:15:38.870792,2026-01-08T19:50:52.556207,1919625,market_data_KXHIGHNY-26JAN09.csv,12301,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
225,2026-01-10T17:15:38.870792,2026-01-08T19:50:53.240656,1919626,market_data_KXHIGHNY-26JAN09.csv,12302,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
226,2026-01-10T17:15:38.870792,2026-01-08T19:50:57.859595,1919627,market_data_KXHIGHNY-26JAN09.csv,12303,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
227,2026-01-10T17:15:38.870792,2026-01-08T19:50:57.911869,1919628,market_data_KXHIGHNY-26JAN09.csv,12304,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
228,2026-01-10T17:15:38.870792,2026-01-08T19:50:57.951265,1919629,market_data_KXHIGHNY-26JAN09.csv,12305,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
229,2026-01-10T17:15:38.870792,2026-01-08T19:50:58.019619,1919630,market_data_KXHIGHNY-26JAN09.csv,12306,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
230,2026-01-10T17:15:38.870792,2026-01-08T19:50:58.126689,1919631,market_data_KXHIGHNY-26JAN09.csv,12307,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
231,2026-01-10T17:15:38.870792,2026-01-08T19:50:58.259537,1919632,market_data_KXHIGHNY-26JAN09.csv,12308,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
232,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.285971,1919633,market_data_KXHIGHNY-26JAN09.csv,12309,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
233,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.346564,1919634,market_data_KXHIGHNY-26JAN09.csv,12310,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
234,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.430517,1919635,market_data_KXHIGHNY-26JAN09.csv,12311,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
235,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.538479,1919636,market_data_KXHIGHNY-26JAN09.csv,12312,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
236,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.588826,1919637,market_data_KXHIGHNY-26JAN09.csv,12313,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
237,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.694422,1919638,market_data_KXHIGHNY-26JAN09.csv,12314,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
238,2026-01-10T17:15:38.871294,2026-01-08T19:50:58.943597,1919639,market_data_KXHIGHNY-26JAN09.csv,12315,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
