time,action,ticker,price,qty,fee,cost,source,spread,capital_after,slippage,mid_at_fill,strategy
2025-12-11 08:20:06.212915,BUY_YES,KXHIGHNY-25DEC12-T39,3,209,0.43,6.699999999999999,MM,1,488.92999999999995,0.5,2.5,RegimeSwitcher
2025-12-11 08:20:09.950095,BUY_YES,KXHIGHNY-25DEC12-T39,3,77,0.16,2.47,MM,1,486.4599999999999,0.5,2.5,RegimeSwitcher
2025-12-11 08:20:13.627304,BUY_YES,KXHIGHNY-25DEC12-T39,3,37,0.08,1.19,MM,2,485.2699999999999,1.0,2.0,RegimeSwitcher
2025-12-11 08:20:16.985028,BUY_YES,KXHIGHNY-25DEC12-T39,2,125,0.18,2.68,MM,1,482.5899999999999,0.5,1.5,RegimeSwitcher
2025-12-11 13:14:52.915103,BUY_YES,KXHIGHNY-25DEC12-B38.5,6,500,1.98,31.98,MM,1,450.6099999999999,0.5,5.5,RegimeSwitcher
2025-12-11 14:25:38.683791,BUY_NO,KXHIGHNY-25DEC12-B36.5,65,14,0.23,9.33,MM,2,441.2799999999999,1.0,36.0,RegimeSwitcher
2025-12-11 15:43:06.514939,BUY_YES,KXHIGHNY-25DEC12-B34.5,39,1,0.02,0.41000000000000003,MM,2,440.8699999999999,1.0,38.0,RegimeSwitcher
2025-12-11 21:11:47.956213,BUY_YES,KXHIGHNY-25DEC12-T32,2,3,0.01,0.06999999999999999,MM,1,440.7999999999999,0.5,1.5,RegimeSwitcher
2025-12-12 05:00:46.707537,BUY_YES,KXHIGHNY-25DEC12-B34.5,42,67,1.15,29.29,MM,2,418.5099999999999,1.0,41.0,RegimeSwitcher
2025-12-12 05:01:25.839773,BUY_YES,KXHIGHNY-25DEC12-B34.5,42,46,0.79,20.11,MM,2,398.39999999999986,1.0,41.0,RegimeSwitcher
2025-12-12 05:01:48.246475,BUY_YES,KXHIGHNY-25DEC12-B34.5,41,45,0.77,19.22,MM,1,379.17999999999984,0.5,40.5,RegimeSwitcher
2025-12-12 05:02:34.145697,BUY_YES,KXHIGHNY-25DEC12-B34.5,41,38,0.65,16.229999999999997,MM,2,362.9499999999998,1.0,40.0,RegimeSwitcher
2025-12-12 05:02:56.256198,BUY_YES,KXHIGHNY-25DEC12-B34.5,40,36,0.61,15.01,MM,2,347.9399999999998,1.0,39.0,RegimeSwitcher
2025-12-12 05:03:17.593500,BUY_YES,KXHIGHNY-25DEC12-B34.5,40,33,0.56,13.760000000000002,MM,1,334.17999999999984,0.5,39.5,RegimeSwitcher
2025-12-12 05:03:35.378721,BUY_YES,KXHIGHNY-25DEC12-B34.5,41,20,0.34,8.54,MM,2,325.6399999999998,1.0,40.0,RegimeSwitcher
2025-12-12 05:03:38.206124,BUY_YES,KXHIGHNY-25DEC12-B34.5,41,16,0.28,6.84,MM,1,318.79999999999984,0.5,40.5,RegimeSwitcher
2025-12-12 05:05:03.350666,BUY_YES,KXHIGHNY-25DEC12-B34.5,41,12,0.21,5.13,MM,1,313.66999999999985,0.5,40.5,RegimeSwitcher
2025-12-12 05:05:05.514044,BUY_YES,KXHIGHNY-25DEC12-B34.5,41,9,0.16,3.85,MM,1,309.8199999999998,0.5,40.5,RegimeSwitcher
2025-12-12 05:32:04.342038,BUY_YES,KXHIGHNY-25DEC12-T32,2,369,0.51,7.89,MM,2,301.92999999999984,1.0,1.0,RegimeSwitcher
2025-12-12 05:54:45.667311,BUY_YES,KXHIGHNY-25DEC12-T32,1,128,0.09,1.37,MM,1,300.55999999999983,0.5,0.5,RegimeSwitcher
2025-12-12 07:34:28.818511,BUY_NO,KXHIGHNY-25DEC13-B40.5,57,14,0.25,8.23,MM,1,292.3299999999998,0.5,43.5,RegimeSwitcher
2025-12-12 07:34:37.020153,BUY_NO,KXHIGHNY-25DEC13-B40.5,57,6,0.11,3.53,MM,2,288.79999999999984,1.0,44.0,RegimeSwitcher
2025-12-12 07:38:05.073248,BUY_YES,KXHIGHNY-25DEC13-B36.5,10,205,1.3,21.8,MM,5,266.99999999999983,2.5,7.5,RegimeSwitcher
2025-12-12 07:38:55.962995,BUY_YES,KXHIGHNY-25DEC13-B36.5,10,22,0.14,2.3400000000000003,MM,4,264.65999999999985,2.0,8.0,RegimeSwitcher
2025-12-12 07:40:16.056604,BUY_YES,KXHIGHNY-25DEC13-T36,3,5,0.02,0.16999999999999998,MM,1,264.48999999999984,0.5,2.5,RegimeSwitcher
2025-12-13 05:00:22.633538,BUY_NO,KXHIGHNY-25DEC13-B38.5,49,76,1.33,38.57,MM,3,587.9199999999997,1.5,52.5,RegimeSwitcher
2025-12-13 05:00:27.644685,BUY_NO,KXHIGHNY-25DEC13-B38.5,49,55,0.97,27.919999999999998,MM,2,559.9999999999998,1.0,52.0,RegimeSwitcher
2025-12-13 05:00:28.435639,BUY_YES,KXHIGHNY-25DEC13-B36.5,5,273,0.91,14.56,MM,3,545.4399999999998,1.5,3.5,RegimeSwitcher
2025-12-13 05:05:54.027516,BUY_NO,KXHIGHNY-25DEC13-B38.5,50,44,0.77,22.77,MM,2,522.6699999999998,1.0,51.0,RegimeSwitcher
2025-12-13 05:07:38.261013,BUY_YES,KXHIGHNY-25DEC13-T36,2,247,0.34,5.28,MM,2,517.3899999999999,1.0,1.0,RegimeSwitcher
2025-12-13 05:07:53.449118,BUY_YES,KXHIGHNY-25DEC13-T36,2,97,0.14,2.08,MM,1,515.3099999999998,0.5,1.5,RegimeSwitcher
2025-12-13 05:09:15.969446,BUY_NO,KXHIGHNY-25DEC13-B38.5,51,38,0.67,20.05,MM,2,495.2599999999998,1.0,50.0,RegimeSwitcher
2025-12-13 05:09:27.463235,BUY_NO,KXHIGHNY-25DEC13-B38.5,51,35,0.62,18.470000000000002,MM,2,476.7899999999998,1.0,50.0,RegimeSwitcher
