timestamp,market_ticker,best_yes_bid,best_no_bid,implied_no_ask,implied_yes_ask,last_trade_price
2026-01-09T00:11:21.733610,KXHIGHNY-26JAN09-B51.5,35,58,65,42,39
2026-01-09T00:11:22.237025,KXHIGHNY-26JAN09-T56,3,95,97,5,5
2026-01-09T00:11:22.579169,KXHIGHNY-26JAN09-B51.5,35,59,65,41,39
2026-01-09T00:11:22.830330,KXHIGHNY-26JAN09-B51.5,36,59,64,41,39
2026-01-09T00:11:23.733077,KXHIGHNY-26JAN09-B51.5,35,59,65,41,39
2026-01-09T00:11:24.389678,KXHIGHNY-26JAN09-B51.5,36,59,64,41,39
2026-01-09T00:11:29.349406,KXHIGHNY-26JAN09-B51.5,36,56,64,44,39
2026-01-09T00:11:29.575639,KXHIGHNY-26JAN09-B51.5,36,57,64,43,39
2026-01-09T00:11:34.566838,KXHIGHNY-26JAN09-B55.5,11,85,89,15,11
2026-01-09T00:11:34.566838,KXHIGHNY-26JAN09-B55.5,11,84,89,16,11
2026-01-09T00:11:34.568343,KXHIGHNY-26JAN09-B55.5,11,83,89,17,11
2026-01-09T00:11:34.568343,KXHIGHNY-26JAN09-B55.5,16,83,84,17,11
2026-01-09T00:11:34.676808,KXHIGHNY-26JAN09-B55.5,16,82,84,18,11
2026-01-09T00:11:35.633367,KXHIGHNY-26JAN09-B53.5,36,59,64,41,44
2026-01-09T00:11:35.634874,KXHIGHNY-26JAN09-B51.5,36,58,64,42,39
2026-01-09T00:11:35.775211,KXHIGHNY-26JAN09-B51.5,36,57,64,43,39
2026-01-09T00:11:35.775211,KXHIGHNY-26JAN09-B51.5,36,59,64,41,39
2026-01-09T00:11:36.240485,KXHIGHNY-26JAN09-B55.5,16,80,84,20,11
2026-01-09T00:11:36.267525,KXHIGHNY-26JAN09-B55.5,16,81,84,19,11
2026-01-09T00:11:36.469511,KXHIGHNY-26JAN09-T56,3,94,97,6,5
2026-01-09T00:11:37.044371,KXHIGHNY-26JAN09-B55.5,16,80,84,20,11
2026-01-09T00:11:37.140250,KXHIGHNY-26JAN09-B49.5,11,85,89,15,13
2026-01-09T00:11:37.173258,KXHIGHNY-26JAN09-B51.5,36,56,64,44,39
2026-01-09T00:11:37.173258,KXHIGHNY-26JAN09-B51.5,36,60,64,40,39
2026-01-09T00:11:37.174762,KXHIGHNY-26JAN09-B53.5,36,57,64,43,44
2026-01-09T00:11:37.174762,KXHIGHNY-26JAN09-B53.5,36,60,64,40,44
2026-01-09T00:11:37.572232,KXHIGHNY-26JAN09-B55.5,16,81,84,19,11
2026-01-09T00:11:43.060718,KXHIGHNY-26JAN09-B51.5,35,60,65,40,39
2026-01-09T00:11:44.463997,KXHIGHNY-26JAN09-B53.5,36,61,64,39,44
2026-01-09T00:11:44.573474,KXHIGHNY-26JAN09-B51.5,35,61,65,39,39
2026-01-09T00:11:44.602749,KXHIGHNY-26JAN09-B51.5,35,62,65,38,39
2026-01-09T00:11:49.608950,KXHIGHNY-26JAN09-B51.5,35,61,65,39,39
2026-01-09T00:11:49.955504,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:11:49.956509,KXHIGHNY-26JAN09-B53.5,33,61,67,39,44
2026-01-09T00:11:49.956509,KXHIGHNY-26JAN09-B53.5,32,61,68,39,44
2026-01-09T00:11:49.957510,KXHIGHNY-26JAN09-B53.5,31,61,69,39,44
2026-01-09T00:11:49.957510,KXHIGHNY-26JAN09-B53.5,30,61,70,39,44
2026-01-09T00:11:50.046713,KXHIGHNY-26JAN09-B53.5,33,61,67,39,44
2026-01-09T00:11:50.103451,KXHIGHNY-26JAN09-B53.5,31,61,69,39,44
2026-01-09T00:11:50.314543,KXHIGHNY-26JAN09-B53.5,32,61,68,39,44
2026-01-09T00:11:50.577510,KXHIGHNY-26JAN09-B53.5,32,62,68,38,44
2026-01-09T00:11:51.910160,KXHIGHNY-26JAN09-B51.5,35,59,65,41,39
2026-01-09T00:11:52.238385,KXHIGHNY-26JAN09-B53.5,32,63,68,37,44
2026-01-09T00:11:52.350811,KXHIGHNY-26JAN09-B51.5,35,60,65,40,39
2026-01-09T00:11:55.024156,KXHIGHNY-26JAN09-B53.5,33,63,67,37,44
2026-01-09T00:11:59.850420,KXHIGHNY-26JAN09-B53.5,34,63,66,37,44
2026-01-09T00:12:03.081170,KXHIGHNY-26JAN09-B53.5,35,63,65,37,44
2026-01-09T00:12:05.087553,KXHIGHNY-26JAN09-B53.5,34,63,66,37,44
2026-01-09T00:12:06.400687,KXHIGHNY-26JAN09-B53.5,35,63,65,37,44
2026-01-09T00:12:10.273464,KXHIGHNY-26JAN09-B51.5,36,60,64,40,39
2026-01-09T00:12:12.125405,KXHIGHNY-26JAN09-B51.5,36,57,64,43,39
2026-01-09T00:12:12.147925,KXHIGHNY-26JAN09-B51.5,36,58,64,42,39
2026-01-09T00:12:12.241204,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:12.272735,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:12.367371,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:12.367371,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:12:12.374823,KXHIGHNY-26JAN09-B51.5,36,57,64,43,39
2026-01-09T00:12:12.374823,KXHIGHNY-26JAN09-B51.5,36,59,64,41,39
2026-01-09T00:12:12.439327,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:12.440331,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:13.034183,KXHIGHNY-26JAN09-B53.5,35,63,65,37,44
2026-01-09T00:12:13.085956,KXHIGHNY-26JAN09-B51.5,36,58,64,42,39
2026-01-09T00:12:13.086956,KXHIGHNY-26JAN09-B51.5,36,60,64,40,39
2026-01-09T00:12:13.922382,KXHIGHNY-26JAN09-B51.5,36,58,64,42,39
2026-01-09T00:12:14.541911,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:14.562731,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:12:14.611935,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:14.611935,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:14.656012,KXHIGHNY-26JAN09-B51.5,36,59,64,41,39
2026-01-09T00:12:17.880878,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:17.881878,KXHIGHNY-26JAN09-B53.5,35,62,65,38,44
2026-01-09T00:12:17.882878,KXHIGHNY-26JAN09-B51.5,36,58,64,42,39
2026-01-09T00:12:17.882878,KXHIGHNY-26JAN09-B51.5,36,60,64,40,39
2026-01-09T00:12:17.969662,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:17.998505,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:12:19.464729,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:19.494261,KXHIGHNY-26JAN09-B53.5,35,62,65,38,44
2026-01-09T00:12:19.570493,KXHIGHNY-26JAN09-B51.5,36,61,64,39,39
2026-01-09T00:12:20.660189,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:27.068918,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:27.098928,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:27.136616,KXHIGHNY-26JAN09-B51.5,36,57,64,43,39
2026-01-09T00:12:27.170100,KXHIGHNY-26JAN09-B51.5,36,58,64,42,39
2026-01-09T00:12:27.376202,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:27.377203,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:12:28.360100,KXHIGHNY-26JAN09-B51.5,36,59,64,41,39
2026-01-09T00:12:28.488675,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:28.488675,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:31.330216,KXHIGHNY-26JAN09-B51.5,35,59,65,41,39
2026-01-09T00:12:31.331301,KXHIGHNY-26JAN09-B51.5,35,64,65,36,39
2026-01-09T00:12:31.371007,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:31.400707,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:33.061917,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:12:33.087628,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:33.966432,KXHIGHNY-26JAN09-B53.5,34,61,66,39,44
2026-01-09T00:12:35.782279,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:37.389491,KXHIGHNY-26JAN09-B53.5,33,61,67,39,44
2026-01-09T00:12:37.390491,KXHIGHNY-26JAN09-B53.5,34,61,66,39,44
2026-01-09T00:12:38.791700,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:39.561209,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:39.582200,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:40.153677,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:40.154677,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:12:41.506488,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:41.506488,KXHIGHNY-26JAN09-B53.5,35,61,65,39,44
2026-01-09T00:12:42.004604,KXHIGHNY-26JAN09-B53.5,34,61,66,39,44
2026-01-09T00:12:45.645397,KXHIGHNY-26JAN09-B53.5,34,58,66,42,44
2026-01-09T00:12:45.672041,KXHIGHNY-26JAN09-B53.5,34,59,66,41,44
2026-01-09T00:12:47.270469,KXHIGHNY-26JAN09-B51.5,34,64,66,36,39
2026-01-09T00:12:47.271517,KXHIGHNY-26JAN09-B51.5,34,61,66,39,39
2026-01-09T00:12:47.272472,KXHIGHNY-26JAN09-B51.5,34,65,66,35,39
2026-01-09T00:12:47.304632,KXHIGHNY-26JAN09-B53.5,34,60,66,40,44
2026-01-09T00:12:47.391586,KXHIGHNY-26JAN09-B53.5,34,59,66,41,44
2026-01-09T00:12:47.745509,KXHIGHNY-26JAN09-B53.5,34,61,66,39,44
2026-01-09T00:12:48.650585,KXHIGHNY-26JAN09-B53.5,34,59,66,41,44
2026-01-09T00:12:48.883078,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:49.010848,KXHIGHNY-26JAN09-B53.5,35,58,65,42,44
2026-01-09T00:12:49.637332,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:49.761737,KXHIGHNY-26JAN09-B53.5,34,59,66,41,44
2026-01-09T00:12:51.171004,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:12:51.512749,KXHIGHNY-26JAN09-B53.5,35,60,65,40,44
2026-01-09T00:13:07.843380,KXHIGHNY-26JAN09-B53.5,35,59,65,41,44
2026-01-09T00:13:10.613432,KXHIGHNY-26JAN09-B55.5,16,80,84,20,11
2026-01-09T00:13:34.921423,KXHIGHNY-26JAN09-B55.5,16,81,84,19,16
2026-01-09T00:13:40.016411,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:13:40.044835,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:13:41.088780,KXHIGHNY-26JAN09-B49.5,10,85,90,15,13
2026-01-09T00:13:41.199848,KXHIGHNY-26JAN09-B49.5,11,85,89,15,13
2026-01-09T00:13:46.812393,KXHIGHNY-26JAN09-B53.5,36,60,64,40,39
2026-01-09T00:13:47.561054,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:13:48.155118,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:13:48.926624,KXHIGHNY-26JAN09-B53.5,35,61,65,39,39
2026-01-09T00:13:49.006892,KXHIGHNY-26JAN09-B53.5,35,58,65,42,39
2026-01-09T00:13:49.006892,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:13:49.036682,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:13:49.668149,KXHIGHNY-26JAN09-B53.5,36,60,64,40,39
2026-01-09T00:13:51.175220,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:13:52.014015,KXHIGHNY-26JAN09-B55.5,17,79,83,21,16
2026-01-09T00:13:52.240478,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:13:52.241476,KXHIGHNY-26JAN09-B53.5,35,61,65,39,39
2026-01-09T00:13:52.321099,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:13:53.122777,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:13:55.007954,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:13:56.011480,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:13:57.050044,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:00.950074,KXHIGHNY-26JAN09-B55.5,16,80,84,20,16
2026-01-09T00:14:01.008179,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:02.233149,KXHIGHNY-26JAN09-B55.5,16,81,84,19,16
2026-01-09T00:14:02.990815,KXHIGHNY-26JAN09-B53.5,35,58,65,42,39
2026-01-09T00:14:03.016990,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:03.450034,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:14:03.533056,KXHIGHNY-26JAN09-B53.5,35,58,65,42,39
2026-01-09T00:14:03.533056,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:03.565071,KXHIGHNY-26JAN09-B53.5,35,58,65,42,39
2026-01-09T00:14:03.591527,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:03.608465,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:14:06.796368,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:06.969941,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:20.942100,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:20.976686,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:14:22.692248,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:23.677389,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:24.029634,KXHIGHNY-26JAN09-T56,4,94,96,6,3
2026-01-09T00:14:24.771462,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:26.362900,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:27.450780,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:28.466203,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:29.799304,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:30.778821,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:32.098978,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:33.606013,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:33.994142,KXHIGHNY-26JAN09-B51.5,34,64,66,36,35
2026-01-09T00:14:33.994142,KXHIGHNY-26JAN09-B51.5,34,63,66,37,35
2026-01-09T00:14:35.061699,KXHIGHNY-26JAN09-B51.5,34,62,66,38,35
2026-01-09T00:14:35.067075,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:35.487820,KXHIGHNY-26JAN09-B51.5,34,61,66,39,35
2026-01-09T00:14:35.996744,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:37.401633,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:14:38.541968,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:39.536605,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:40.696401,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:41.521903,KXHIGHNY-26JAN09-B51.5,35,62,65,38,35
2026-01-09T00:14:41.725918,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:42.466940,KXHIGHNY-26JAN09-B55.5,16,80,84,20,16
2026-01-09T00:14:42.507450,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:14:42.689454,KXHIGHNY-26JAN09-B55.5,16,81,84,19,16
2026-01-09T00:14:43.495986,KXHIGHNY-26JAN09-B53.5,35,58,65,42,39
2026-01-09T00:14:43.496991,KXHIGHNY-26JAN09-B53.5,35,61,65,39,39
2026-01-09T00:14:43.772938,KXHIGHNY-26JAN09-B55.5,16,80,84,20,16
2026-01-09T00:14:49.738691,KXHIGHNY-26JAN09-B55.5,16,81,84,19,16
2026-01-09T00:14:51.290240,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:51.316881,KXHIGHNY-26JAN09-B51.5,35,62,65,38,35
2026-01-09T00:14:51.909298,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:53.040214,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:53.471982,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:14:53.472983,KXHIGHNY-26JAN09-B51.5,35,63,65,37,35
2026-01-09T00:14:53.907106,KXHIGHNY-26JAN09-T56,4,95,96,5,3
2026-01-09T00:14:53.956675,KXHIGHNY-26JAN09-T56,4,94,96,6,3
2026-01-09T00:14:53.962685,KXHIGHNY-26JAN09-T56,3,94,97,6,3
2026-01-09T00:14:54.021688,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:14:54.066368,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:54.260516,KXHIGHNY-26JAN09-B53.5,35,62,65,38,39
2026-01-09T00:14:55.626732,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:56.676840,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:14:57.801032,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:14:58.905640,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:58.931054,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:14:58.974955,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:14:58.975469,KXHIGHNY-26JAN09-B53.5,35,61,65,39,39
2026-01-09T00:14:59.043567,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:00.457480,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:01.863635,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:03.067551,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:04.270167,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:05.833791,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:06.997789,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:07.995058,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:08.996223,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:10.318633,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:11.616378,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:12.916938,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:14.325581,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:21.053201,KXHIGHNY-26JAN09-B53.5,35,59,65,41,39
2026-01-09T00:15:21.054201,KXHIGHNY-26JAN09-B53.5,35,62,65,38,39
2026-01-09T00:15:22.501102,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:15:22.525781,KXHIGHNY-26JAN09-B53.5,35,61,65,39,39
2026-01-09T00:15:24.297961,KXHIGHNY-26JAN09-B55.5,17,79,83,21,16
2026-01-09T00:15:24.353615,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:25.746372,KXHIGHNY-26JAN09-B55.5,17,81,83,19,16
2026-01-09T00:15:26.576050,KXHIGHNY-26JAN09-B53.5,35,60,65,40,39
2026-01-09T00:15:26.577070,KXHIGHNY-26JAN09-B53.5,35,62,65,38,39
2026-01-09T00:15:26.735982,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:26.962859,KXHIGHNY-26JAN09-B55.5,17,79,83,21,16
2026-01-09T00:15:27.391074,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:31.048405,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:15:31.997955,KXHIGHNY-26JAN09-B55.5,17,79,83,21,16
2026-01-09T00:15:32.269567,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:15:36.638733,KXHIGHNY-26JAN09-B51.5,36,61,64,39,35
2026-01-09T00:15:40.745011,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:15:43.712941,KXHIGHNY-26JAN09-B53.5,33,60,67,40,39
2026-01-09T00:15:44.622803,KXHIGHNY-26JAN09-B53.5,33,59,67,41,39
2026-01-09T00:15:44.629816,KXHIGHNY-26JAN09-B53.5,33,61,67,39,39
2026-01-09T00:15:44.649023,KXHIGHNY-26JAN09-B53.5,33,59,67,41,39
2026-01-09T00:15:44.650027,KXHIGHNY-26JAN09-B53.5,33,60,67,40,39
2026-01-09T00:15:44.663899,KXHIGHNY-26JAN09-B53.5,33,59,67,41,39
2026-01-09T00:15:44.664900,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:15:44.676638,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:15:44.677654,KXHIGHNY-26JAN09-B53.5,34,59,66,41,39
2026-01-09T00:15:44.677654,KXHIGHNY-26JAN09-B53.5,34,61,66,39,39
2026-01-09T00:15:44.692448,KXHIGHNY-26JAN09-B53.5,34,59,66,41,39
2026-01-09T00:15:44.717031,KXHIGHNY-26JAN09-B53.5,34,60,66,40,39
2026-01-09T00:15:46.037862,KXHIGHNY-26JAN09-B53.5,33,60,67,40,39
2026-01-09T00:15:48.667527,KXHIGHNY-26JAN09-B49.5,12,85,88,15,13
2026-01-09T00:15:50.231256,KXHIGHNY-26JAN09-B49.5,11,85,89,15,13
2026-01-09T00:15:59.873616,KXHIGHNY-26JAN09-B53.5,33,59,67,41,39
2026-01-09T00:15:59.874615,KXHIGHNY-26JAN09-B53.5,33,61,67,39,39
2026-01-09T00:16:05.838623,KXHIGHNY-26JAN09-B53.5,34,61,66,39,39
2026-01-09T00:16:14.764904,KXHIGHNY-26JAN09-B51.5,36,61,64,39,35
2026-01-09T00:16:15.336414,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:16:15.382422,KXHIGHNY-26JAN09-B51.5,36,61,64,39,35
2026-01-09T00:16:15.403069,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:16:17.175700,KXHIGHNY-26JAN09-B53.5,33,61,67,39,39
2026-01-09T00:16:22.123306,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:23.241380,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:24.322155,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:24.359952,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:24.391257,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:24.458931,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:24.513740,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:24.548618,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:24.584055,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:24.647669,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:24.683846,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:26.616470,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:27.703435,KXHIGHNY-26JAN09-B49.5,12,85,88,15,13
2026-01-09T00:16:27.752015,KXHIGHNY-26JAN09-B53.5,34,59,66,41,39
2026-01-09T00:16:27.772034,KXHIGHNY-26JAN09-B53.5,34,60,66,40,39
2026-01-09T00:16:27.789944,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:27.817939,KXHIGHNY-26JAN09-B53.5,34,63,66,37,39
2026-01-09T00:16:28.072373,KXHIGHNY-26JAN09-B51.5,35,60,65,40,35
2026-01-09T00:16:28.095067,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:16:28.984699,KXHIGHNY-26JAN09-B49.5,11,85,89,15,13
2026-01-09T00:16:29.071468,KXHIGHNY-26JAN09-B51.5,35,60,65,40,35
2026-01-09T00:16:29.077475,KXHIGHNY-26JAN09-B53.5,34,59,66,41,39
2026-01-09T00:16:29.101715,KXHIGHNY-26JAN09-B53.5,34,60,66,40,39
2026-01-09T00:16:29.110226,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:16:29.115732,KXHIGHNY-26JAN09-B53.5,34,63,66,37,39
2026-01-09T00:16:29.152678,KXHIGHNY-26JAN09-B53.5,34,60,66,40,39
2026-01-09T00:16:29.171099,KXHIGHNY-26JAN09-B51.5,35,60,65,40,35
2026-01-09T00:16:29.171099,KXHIGHNY-26JAN09-B53.5,34,61,66,39,39
2026-01-09T00:16:29.189015,KXHIGHNY-26JAN09-B53.5,33,61,67,39,39
2026-01-09T00:16:29.195681,KXHIGHNY-26JAN09-B53.5,33,63,67,37,39
2026-01-09T00:16:29.539888,KXHIGHNY-26JAN09-B53.5,34,63,66,37,39
2026-01-09T00:16:29.541396,KXHIGHNY-26JAN09-B53.5,34,60,66,40,39
2026-01-09T00:16:29.542404,KXHIGHNY-26JAN09-B51.5,35,61,65,39,35
2026-01-09T00:16:29.562390,KXHIGHNY-26JAN09-B53.5,34,61,66,39,39
2026-01-09T00:16:29.582397,KXHIGHNY-26JAN09-B53.5,34,62,66,38,39
2026-01-09T00:16:29.605289,KXHIGHNY-26JAN09-B51.5,35,60,65,40,35
2026-01-09T00:16:29.670136,KXHIGHNY-26JAN09-B53.5,33,62,67,38,39
2026-01-09T00:16:37.366233,KXHIGHNY-26JAN09-B55.5,17,79,83,21,16
2026-01-09T00:16:37.401267,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
2026-01-09T00:16:37.441407,KXHIGHNY-26JAN09-B55.5,17,79,83,21,16
2026-01-09T00:16:37.478529,KXHIGHNY-26JAN09-B55.5,17,80,83,20,16
